q2y,zpt,bin,A,A_err,B,B_err,C,C_err,chi2,ndf,redchi2,nanA,empty
5,7,(Q2_y_Bin_5)-(z_pT_Bin_7),14357.095358618713,181.69960810823886,-0.008314329333607711,0.006243161824356618,-3.499202788515853e-09,3.0595103865814687e-09,35.01436672132554,21.0,1.667350796253597,False,False
5,8,(Q2_y_Bin_5)-(z_pT_Bin_8),14399.853551239052,289.8560413897176,-0.009018407131523448,0.006482581437655135,0.04277734508097201,0.030642896248104887,22.223624211855302,15.0,1.4815749474570201,False,False
5,9,(Q2_y_Bin_5)-(z_pT_Bin_9),13810.596132908235,174.33650261981438,-0.07891083061379046,0.020268862888245524,-0.006365219193399403,0.01227871609164093,24.92977421332038,16.0,1.5581108883325236,False,False
5,10,(Q2_y_Bin_5)-(z_pT_Bin_10),13726.827779454734,182.02793426534663,-0.1200893113255324,0.022512063148267453,-0.04753001713284592,0.01705457635126101,22.76639316957004,17.0,1.3391995982100025,False,False
5,11,(Q2_y_Bin_5)-(z_pT_Bin_11),14184.231577693718,123.3842015511409,-0.1623283429490365,0.013949154624814344,-0.00955671598177209,0.016377333030643655,28.312114704473537,21.0,1.3481959383082636,False,False
5,12,(Q2_y_Bin_5)-(z_pT_Bin_12),11470.399910949036,104.90268983201622,-0.35194987187359994,0.013001191418789831,0.06154016379530162,0.01254612869728185,31.5111880839904,21.0,1.5005327659043048,False,False
5,13,(Q2_y_Bin_5)-(z_pT_Bin_13),18861.739799300536,212.13020481942294,-0.002617532784285883,0.0018956552866859352,-0.0031902902356876063,0.0017026599490643204,17.49855545731644,19.0,0.9209766030166546,False,False
5,14,(Q2_y_Bin_5)-(z_pT_Bin_14),17980.506371471787,264.5576499544568,-0.06808432363762085,0.022552767107866384,0.0010588643725713892,0.0007848999980539063,19.283043450143243,16.0,1.2051902156339527,False,False
5,15,(Q2_y_Bin_5)-(z_pT_Bin_15),17515.693415795293,139.20268268027212,-0.05000057168297351,0.0893271807056341,-0.008329651372915638,0.010397500062651444,22.206698040555846,17.0,1.3062763553268144,False,False
5,16,(Q2_y_Bin_5)-(z_pT_Bin_16),16414.137706943886,136.09905509138298,-0.09071725614222934,0.013026308765837713,-0.01318943864074082,0.009646486830122298,24.30095336590184,21.0,1.1571882555191353,False,False
5,17,(Q2_y_Bin_5)-(z_pT_Bin_17),15283.065934551616,106.78925560651896,-0.15602977186151767,0.01011409429255887,0.004526374739521874,0.0023680727342382506,29.337540686192426,21.0,1.3970257469615441,False,False
5,18,(Q2_y_Bin_5)-(z_pT_Bin_18),10255.500464806359,91.0837494546613,-0.38101967329757364,0.01247339605394282,0.12497057488755649,0.01201040872252717,31.782387425369066,21.0,1.5134470202556698,False,False
5,19,(Q2_y_Bin_5)-(z_pT_Bin_19),23308.210961568275,245.21429776904552,-0.00060735080710977,0.0004363894371124888,-0.013016220321350242,0.00927910908045219,8.983138983080226,18.0,0.4990632768377903,False,False
5,20,(Q2_y_Bin_5)-(z_pT_Bin_20),22802.478671069046,240.5500765085162,-0.01651288432652423,0.011865669489267578,-0.010413823381416084,0.006217987773945163,16.63398989541779,17.0,0.9784699938481054,False,False
5,21,(Q2_y_Bin_5)-(z_pT_Bin_21),20878.72430211441,140.66471789349453,-0.05000084232260051,0.08987041745145498,-0.01734290649146929,0.029601916001489155,22.9850790015616,21.0,1.0945275715029334,False,False
5,22,(Q2_y_Bin_5)-(z_pT_Bin_22),19060.365959434137,121.35892947003595,-0.08844960796854064,0.009029849047625174,-0.03507325735630612,0.008845301225833066,16.838054874022994,21.0,0.8018121368582378,False,False
5,23,(Q2_y_Bin_5)-(z_pT_Bin_23),16426.959105767408,104.70339486987268,-0.2152792394615315,0.008978763962906089,0.026061307815022725,0.00825023397457159,22.03364185649769,21.0,1.0492210407856044,False,False
5,25,(Q2_y_Bin_5)-(z_pT_Bin_25),22079.031114014986,182.42327897863288,-2.657412493892755e-10,2.657298898969828e-10,-5.7420354873625786e-09,8.161230938433417e-09,30.504470733305812,17.0,1.79438063137093,False,False
5,26,(Q2_y_Bin_5)-(z_pT_Bin_26),21823.469806719597,154.4259172753882,-0.04178481024537364,0.010243328660333319,-0.020244343788511445,0.014504996268505623,29.51519509949111,21.0,1.405485480928148,False,False
5,27,(Q2_y_Bin_5)-(z_pT_Bin_27),19884.88220672957,127.17239217880524,-0.0686295831976831,0.009089569997311038,-0.017404308294745662,0.013194173541573782,15.631289854783628,21.0,0.7443471359420775,False,False
5,28,(Q2_y_Bin_5)-(z_pT_Bin_28),17377.998028607086,110.86994970510932,-0.14186462766385174,0.00891435879035471,-0.016939494598710542,0.012148062633939454,36.992140116010766,21.0,1.7615304817147983,False,False
5,29,(Q2_y_Bin_5)-(z_pT_Bin_29),13571.84938261403,94.13630935845867,-0.21002855902539933,0.009933965101137837,0.052710538834651266,0.009541964141710001,16.033493961707464,21.0,0.7634997124622602,False,False
5,31,(Q2_y_Bin_5)-(z_pT_Bin_31),31910.037800018996,254.1691677012459,-7.034830569460705e-09,1.241409838349591e-08,-3.6245885680252194e-09,6.942494517987773e-09,22.062716626305722,17.0,1.2978068603709247,False,False
5,32,(Q2_y_Bin_5)-(z_pT_Bin_32),31231.19441634298,194.77329129894133,-0.04962700101369693,0.009059505737076395,-0.031133802540398454,0.009006950412674077,51.71985892540303,21.0,2.462850425019192,False,False
5,33,(Q2_y_Bin_5)-(z_pT_Bin_33),26791.935908585798,158.79275689146743,-0.06382534924944508,0.008272734845162312,-0.019759376339138525,0.007327667713022569,21.76435808229884,21.0,1.0363980039189924,False,False
5,34,(Q2_y_Bin_5)-(z_pT_Bin_34),21431.849186172305,134.24244866654226,-0.14332943376890486,0.008935243097701676,0.025040279842633666,0.008111300001535354,26.8427225622219,21.0,1.2782248839153287,False,False
6,1,(Q2_y_Bin_6)-(z_pT_Bin_1),20269.386395401663,205.99211378375185,-0.027712250406491702,0.0198244069447252,-0.00043830359734724786,0.0003104641831043111,7.479750638777953,21.0,0.3561786018465692,False,False
6,2,(Q2_y_Bin_6)-(z_pT_Bin_2),19707.4979983977,190.3659142775341,-0.1400769136103315,0.015502847899728923,0.00700806999766848,0.011740262190063716,42.8061523755273,21.0,2.038388208358443,False,False
6,3,(Q2_y_Bin_6)-(z_pT_Bin_3),20454.822765577563,261.10067885278477,-0.12869362103625742,0.02139364151014176,0.02841524513832318,0.02088268056672167,13.049246838204038,18.0,0.7249581576780021,False,False
6,4,(Q2_y_Bin_6)-(z_pT_Bin_4),21692.18716023399,259.26266575796944,-0.1640815421064174,0.020425358561518808,-0.005164065650294869,0.003078941205872208,28.352929648304166,17.0,1.6678193910767156,False,False
6,5,(Q2_y_Bin_6)-(z_pT_Bin_5),24337.461574991594,252.14537155032667,-0.21572575702141744,0.01747046358903742,-0.014004812644872505,0.009639818356501233,27.796423218926023,18.0,1.544245734384779,False,False
6,6,(Q2_y_Bin_6)-(z_pT_Bin_6),20575.722549480863,250.74362105933142,-0.4499999987431154,0.00754570947884331,0.00250000026652759,0.004705865244894147,20.475702678568634,21.0,0.9750334608842207,False,False
6,7,(Q2_y_Bin_6)-(z_pT_Bin_7),19452.19630081724,176.0580280735685,-0.002754935905523043,0.0017191176952500618,-0.0189913905649542,0.014155653433796498,9.721683331872022,21.0,0.46293730151771534,False,False
6,8,(Q2_y_Bin_6)-(z_pT_Bin_8),18677.713465960627,203.34167005959353,-0.032481804346353074,0.023482262274595694,-0.0064804157079353525,0.004855488644922138,40.17792979654323,19.0,2.1146278840285913,False,False
6,9,(Q2_y_Bin_6)-(z_pT_Bin_9),18262.14607985668,212.75259835831457,-0.05030067215941017,0.017485687439414786,0.0066284517755161735,0.004970316750058965,39.83962844180169,17.0,2.3435075554000995,False,False
6,10,(Q2_y_Bin_6)-(z_pT_Bin_10),18178.021913475466,162.36650450264642,-0.11557891559495546,0.014400494703795723,0.000582021908160903,0.00037911630325752085,30.54177483086368,19.0,1.6074618332033517,False,False
6,11,(Q2_y_Bin_6)-(z_pT_Bin_11),17573.004309104483,132.12180764615732,-0.17623609671948884,0.011516660176873958,0.015665873830845535,0.011726168192883014,15.387601351868993,21.0,0.732742921517571,False,False
6,12,(Q2_y_Bin_6)-(z_pT_Bin_12),12795.094063808627,113.32484643002408,-0.3714982759417989,0.012536000550260246,0.08715866867154398,0.012140344430415707,35.98096168922913,21.0,1.7133791280585302,False,False
6,13,(Q2_y_Bin_6)-(z_pT_Bin_13),24401.39249304217,204.03393267074534,-0.0018052970505391555,0.0013397944861475025,-0.0026745100482478265,0.001532452406367664,31.20808262923233,21.0,1.486099172820587,False,False
6,14,(Q2_y_Bin_6)-(z_pT_Bin_14),23456.91303278051,259.33955334401435,-0.023035121049223763,0.017277210832246613,-0.007274173390871546,0.004971094731804758,30.743503656963817,17.0,1.8084413915861068,False,False
6,15,(Q2_y_Bin_6)-(z_pT_Bin_15),21947.69973526789,179.5468596758019,-0.0502166620138775,0.01244374577943769,-0.03132255291437277,0.011200533016451662,28.118924939218974,19.0,1.4799434178536301,False,False
6,16,(Q2_y_Bin_6)-(z_pT_Bin_16),21263.0753305038,145.0352190679423,-0.08569554167452567,0.010178605135809815,-0.0294277387789376,0.00968253297740545,31.266598624554945,21.0,1.4888856487883306,False,False
6,17,(Q2_y_Bin_6)-(z_pT_Bin_17),19344.747387989093,122.54351521435092,-0.1739220533952973,0.008973651100508795,-0.005821279440652416,0.002938617385332511,23.068792994123395,21.0,1.098513952101114,False,False
6,19,(Q2_y_Bin_6)-(z_pT_Bin_19),26767.981679578403,220.41303955697367,0.003043960445168684,0.002181593680096374,-0.004973542876485819,0.003729327672281735,54.971796046692,21.0,2.617704573652,False,False
6,20,(Q2_y_Bin_6)-(z_pT_Bin_20),26081.500675754625,213.57139107175135,-0.040267586482494525,0.012136668786487606,-0.03118911178919625,0.010838682947808462,20.37982098817345,19.0,1.0726221572722867,False,False
6,21,(Q2_y_Bin_6)-(z_pT_Bin_21),24569.96047995512,164.3309137670458,-0.03330662152867829,0.009210025125489843,-0.03922093835527606,0.010138114324696168,37.61388325312613,21.0,1.7911372977679112,False,False
6,22,(Q2_y_Bin_6)-(z_pT_Bin_22),23321.258536302,139.8795234156205,-0.1072141130971348,0.00835686607975767,-0.04450550045099709,0.008467739643163101,35.49224195706795,21.0,1.6901067598603785,False,False
6,23,(Q2_y_Bin_6)-(z_pT_Bin_23),19367.512211567235,124.5620780516474,-0.1756522020662816,0.003788452050266733,0.03335142489930038,0.008130613790587923,44.75622982675912,21.0,2.131249039369482,False,False
6,25,(Q2_y_Bin_6)-(z_pT_Bin_25),43791.58281826699,409.92275634582984,0.006899615534702609,0.005064204109419377,0.03352219392491612,0.011632807502672992,24.828486695441214,19.0,1.3067624576548007,False,False
6,26,(Q2_y_Bin_6)-(z_pT_Bin_26),42714.224360706925,283.90861842782397,-0.047280252349553006,0.010082991138998413,-0.03499892355187101,0.009958101257754917,19.646608915031372,21.0,0.9355528054776844,False,False
6,27,(Q2_y_Bin_6)-(z_pT_Bin_27),37958.38806118212,215.32150620672473,-0.07763318838631558,0.007996224660277884,-0.03539333095992003,0.008041837183423326,26.1632558129283,21.0,1.245869324425157,False,False
6,28,(Q2_y_Bin_6)-(z_pT_Bin_28),31659.751122717516,186.4442052593422,-0.11241337795582028,0.008372900563058734,-0.012254479595061278,0.00914531801327425,23.335097736876744,21.0,1.111195130327464,False,False
7,1,(Q2_y_Bin_7)-(z_pT_Bin_1),7896.502719996938,140.77458481681924,-0.047676959163019554,0.019992790921363798,-0.025872350618869847,0.018948220812129254,25.430954581806454,21.0,1.2109978372288788,False,False
7,2,(Q2_y_Bin_7)-(z_pT_Bin_2),6132.569263989954,110.36859186932816,-0.05590961574145295,0.006943146613478425,0.0028029321803333417,0.0023156296570191704,15.741472254460984,21.0,0.7495939168790945,False,False
7,3,(Q2_y_Bin_7)-(z_pT_Bin_3),4625.651626786889,86.65982140336746,-0.1501210195379697,0.027470632373218604,0.04390355761698961,0.03216768799726676,12.486788276998816,21.0,0.5946089655713722,False,False
7,4,(Q2_y_Bin_7)-(z_pT_Bin_4),1486.9546141557712,41.46034050792707,-0.25215709379193396,0.044508786212863624,5.917855570453357e-05,3.5093767011226747e-05,28.145860483890445,20.0,1.4072930241945223,False,False
7,5,(Q2_y_Bin_7)-(z_pT_Bin_5),nan,0.0,-0.275,0.0,0.0,0.0,7.490388061926316e+306,21.0,,True,False
