bin,A,A_err,B,B_err,C,C_err,chi2,ndf,redchi2,nanA,empty
(Q2_y_Bin_7)-(z_pT_Bin_24),16093.173789203018,106.065212896081,-0.030117165694692558,0.04173361289178134,-0.007249542638322599,0.002615174997964871,41.808089603546236,21.0,1.990861409692678,False,False
(Q2_y_Bin_7)-(z_pT_Bin_25),16952.279281056628,138.94648336033424,-0.05528618412218613,0.01264614925467453,-0.01263178519286058,0.017024561901336388,47.531465304942685,20.0,2.376573265247134,False,False
(Q2_y_Bin_7)-(z_pT_Bin_26),18955.87015478307,132.91932242577786,-0.10026111535944182,0.010911512487027542,-0.03824521400069617,0.009740236041238623,14.082182263606573,19.0,0.7411674875582407,False,False
(Q2_y_Bin_7)-(z_pT_Bin_27),18835.11522015989,107.74222459404336,-0.1363628926457969,0.008643117628101799,-0.04454999761332889,0.003749777467743777,33.10264275371661,21.0,1.5763163216055527,False,False
(Q2_y_Bin_7)-(z_pT_Bin_28),15536.445472817428,86.09805689368568,-0.20474999803862318,0.011817298036244192,-0.0072500008628219445,0.001233941734049811,59.97611554847459,21.0,2.8560055023083137,False,False
(Q2_y_Bin_7)-(z_pT_Bin_29),28359.01344491091,170.31028298047204,-0.050650000005039164,0.0029533641957456384,-0.016499999124400467,0.008025375499235158,28.35848013739016,21.0,1.3504038160661982,False,False
(Q2_y_Bin_7)-(z_pT_Bin_31),30485.191317986486,291.4990019513407,-0.026632305165423996,0.017215152770257834,-0.0154987722881388,0.006484736294001712,22.33957445961867,19.0,1.1757670768220354,False,False
(Q2_y_Bin_7)-(z_pT_Bin_32),33294.158087033866,189.33038312286226,-0.07602216088107956,0.008611872834176137,-0.03299999778832423,0.004096136230143176,26.557338918563925,21.0,1.2646351865982821,False,False
(Q2_y_Bin_7)-(z_pT_Bin_33),31075.761711165647,172.0271511619485,-0.12444574827092489,0.008008521813386363,-0.017377805008291593,0.007315126854026122,46.36753434287402,21.0,2.207977825851144,False,False
(Q2_y_Bin_7)-(z_pT_Bin_34),23743.872816422223,175.07743588402627,-0.16289999761865942,0.0012593778510134185,-0.0019500093524621688,0.0028118783645037617,110.70386617939835,21.0,5.271612675209445,False,False
(Q2_y_Bin_7)-(z_pT_Bin_35),5330.822095058821,69.07637228319754,-0.03215000335461228,0.042453651245868376,0.0067499955155959565,0.004306310429479449,36.460052811976084,21.0,1.7361929910464802,False,False
(Q2_y_Bin_8)-(z_pT_Bin_6),4631.794756836101,60.84295893954413,-0.09128473677520783,0.018608883980999857,0.016913795020399844,0.010822622716051208,20.69750019299495,21.0,0.9855952472854739,False,False
(Q2_y_Bin_8)-(z_pT_Bin_7),3855.529298491629,52.65189825308266,-0.15677258718439638,0.02026799943969,-0.010799968104496951,0.003974714521733317,27.805344019311338,21.0,1.3240640009195874,False,False
(Q2_y_Bin_8)-(z_pT_Bin_8),2963.8838708001585,49.439266342652445,-0.18732841799575134,0.025955490327042155,-0.004349803804519432,0.001478620329287815,32.26987050515893,21.0,1.5366605002456633,False,False
(Q2_y_Bin_8)-(z_pT_Bin_9),1328.8131378919923,38.4096483921586,-0.2122499904147111,0.00906885579078806,0.017037767515319772,0.01487327215123823,19.05530061524865,19.0,1.0029105586972975,False,False
(Q2_y_Bin_8)-(z_pT_Bin_10),7799.234892757026,83.80968736919021,-0.03841192898102121,0.014220789721306883,0.00540000011693402,0.00782831152900297,24.204579097052378,21.0,1.1525990046215417,False,False
(Q2_y_Bin_8)-(z_pT_Bin_11),7301.292732813995,72.9542823150341,-0.09055632452041319,0.014455917499714983,-0.026647802109713417,0.019143739556616735,21.65380720650645,21.0,1.0311336765003072,False,False
(Q2_y_Bin_8)-(z_pT_Bin_12),6463.635063806613,66.66662497498737,-0.11658086054842447,0.015341340780044156,-0.01200000810715784,0.02178364608662478,28.222411994876623,21.0,1.3439243807084107,False,False
(Q2_y_Bin_8)-(z_pT_Bin_13),5717.031414159313,74.77445483858764,-0.15875575132009503,0.020381341576610645,-0.03511946210336762,0.024321525996929043,19.20898753633545,21.0,0.9147136922064499,False,False
(Q2_y_Bin_8)-(z_pT_Bin_14),4374.74024033973,59.192653775022336,-0.2161499997986823,0.002731315044167154,-0.005300002653946148,0.006902674300393692,59.5859150200378,19.0,3.1361007905283054,False,False
(Q2_y_Bin_8)-(z_pT_Bin_15),11514.584056600528,99.77182761350832,-0.030800018687942868,0.00812381680330038,-0.020210516541887814,0.013315968952397518,38.59512533928652,21.0,1.837863111394596,False,False
(Q2_y_Bin_8)-(z_pT_Bin_16),11683.229502907081,89.85294145342687,-0.05623989498330954,0.011153299231715753,-0.036094950270877134,0.010600209173345726,31.893243787084316,21.0,1.5187258946230626,False,False
(Q2_y_Bin_8)-(z_pT_Bin_17),10921.115864323656,82.8427769828204,-0.08672312170593724,0.011213386770200569,-0.05398290017957642,0.011616228470833736,11.671161737352055,21.0,0.5557696065405741,False,False
(Q2_y_Bin_8)-(z_pT_Bin_18),9987.492490631943,111.40965712444904,-0.1443887182498426,0.01783344488327404,-0.041240245038306075,0.014699296268044717,20.771048192114808,19.0,1.0932130627428847,False,False
(Q2_y_Bin_8)-(z_pT_Bin_19),8133.417937874993,80.85986080258317,-0.19362695523172702,0.015374044751993027,-0.06419968417502463,0.035695003260487426,36.43608402140835,20.0,1.8218042010704174,False,False
(Q2_y_Bin_8)-(z_pT_Bin_20),8572.86636406477,84.38253967310993,-0.028700000346106418,0.003391354715882408,-0.008650001439327974,0.010958862581943115,32.83484249697691,21.0,1.563563928427472,False,False
(Q2_y_Bin_8)-(z_pT_Bin_21),9209.2181295042,80.71530266919672,-0.03842188949004033,0.01226482604569041,-0.06023587215499802,0.012544075450502241,27.667118550365103,21.0,1.3174818357316715,False,False
(Q2_y_Bin_8)-(z_pT_Bin_22),8904.4017145134,92.83590241994352,-0.061489578431714875,0.014811101865250632,-0.07816814393945515,0.014707542422154087,22.803142591422713,21.0,1.0858639329248911,False,False
(Q2_y_Bin_8)-(z_pT_Bin_23),8390.657514820481,94.73864841107661,-0.1314272071390785,0.01873078032322787,-0.08819999935131044,0.013316559966218042,17.716044571814457,19.0,0.9324233985165504,False,False
(Q2_y_Bin_8)-(z_pT_Bin_24),7030.143443197314,93.48223905793884,-0.15481385393825803,0.019237673000003536,-0.04309356939755903,0.01835417298335367,31.129965024445326,21.0,1.482379286878349,False,False
(Q2_y_Bin_8)-(z_pT_Bin_25),10344.09893046621,91.43345107355435,-0.032327717385955426,0.012683592402486983,-0.012800000156023948,0.0038648833820858902,21.994683981952953,21.0,1.0473659039025216,False,False
(Q2_y_Bin_8)-(z_pT_Bin_26),11085.031799307913,88.47816567034079,-0.03266268042240678,0.010957145110010775,-0.028897700920754346,0.010722602108648265,30.50716191032012,21.0,1.4527219957295296,False,False
(Q2_y_Bin_8)-(z_pT_Bin_27),10871.511880628488,124.5887374601325,-0.09581330474174983,0.01770837422789484,-0.051424965647037496,0.015406182728944222,39.76803152467147,21.0,1.8937157868891177,False,False
(Q2_y_Bin_8)-(z_pT_Bin_28),11020.602784681456,114.16841481090523,-0.0946216889953724,0.015451458861303717,-0.05012775121076761,0.014955667619931664,15.88928939165025,19.0,0.8362783890342237,False,False
(Q2_y_Bin_8)-(z_pT_Bin_29),8696.565214877593,108.57966219871469,-0.15023086757750467,0.018584028897107058,-0.02020003356560896,0.005141419754501626,40.23428380554674,21.0,1.9159182764546066,False,False
(Q2_y_Bin_8)-(z_pT_Bin_30),28438.331867706318,201.47618200337092,-0.034151902701799595,0.010437660407313263,-0.012950000018710817,0.0049461530895203425,38.76585700131623,21.0,1.845993190538868,False,False
(Q2_y_Bin_8)-(z_pT_Bin_31),29287.931238130375,209.45530300739847,-0.02467606435029814,0.009424168676640865,-0.04341969791069213,0.010038246463468528,34.773658350467095,21.0,1.6558884928793856,False,False
(Q2_y_Bin_8)-(z_pT_Bin_32),29014.064837693044,245.31562610304354,-0.03090000117415944,0.012642815487063665,-0.030167081131009934,0.011359877214250894,26.133622919726236,19.0,1.3754538378803283,False,False
(Q2_y_Bin_8)-(z_pT_Bin_33),28411.30596543271,222.3882885985695,-0.12601123564713926,0.012089931763312828,-0.01510000044400798,0.004785322469927791,29.36105875974834,21.0,1.3981456552261113,False,False
(Q2_y_Bin_8)-(z_pT_Bin_34),18757.83139017637,156.08695630985858,-0.08409570641727986,0.01317423216628004,-0.019727460093131807,0.016185156888312312,27.3262829943056,21.0,1.3012515711574095,False,False
(Q2_y_Bin_9)-(z_pT_Bin_1),15064.756775280532,191.9478176866196,-0.10401573653663107,0.02271240136006685,0.01858573013080295,0.01225780270863441,30.307445975085916,18.0,1.6837469986158842,False,False
(Q2_y_Bin_9)-(z_pT_Bin_2),16808.576825417524,232.21903342095356,-0.15632086327541217,0.024218289702121032,0.0007299648850717519,0.0005397703536477786,17.92852283439338,17.0,1.0546189902584342,False,False
(Q2_y_Bin_9)-(z_pT_Bin_3),16794.083790571112,142.58292047206487,-0.2105273062597434,0.015107511426045231,0.0025029058744608424,0.0027266629220108504,24.631190417159416,17.0,1.4488935539505539,False,False
(Q2_y_Bin_9)-(z_pT_Bin_4),22322.96864256852,190.99207354837017,-0.22872041474654073,0.015484753903027337,0.0025024426331807176,0.001354900490043883,35.702225446360075,17.0,2.100130908609416,False,False
(Q2_y_Bin_9)-(z_pT_Bin_5),20537.63222286887,130.95862154931456,-0.3101046327018138,0.01120823616386818,0.025071687582234117,0.00883746236954961,26.733242682863587,21.0,1.2730115563268374,False,False
(Q2_y_Bin_9)-(z_pT_Bin_6),12268.221707069832,71.8568754165708,-0.3953999998234527,0.0004429044849092456,0.03974999960203674,0.0005445626122910045,206.65894578790616,21.0,9.840902180376483,False,False
(Q2_y_Bin_9)-(z_pT_Bin_7),23739.268217798315,121.97295190444856,-0.07060000009235622,0.002794262039247715,-0.034649999553875085,0.015127082237890858,38.81411611111509,21.0,1.848291243386433,False,False
