q2y,zpt,bin,A,A_err,B,B_err,C,C_err,chi2,ndf,redchi2,nanA,empty
3,28,(Q2_y_Bin_3)-(z_pT_Bin_28),30438.006099759987,254.96492376891547,-0.28658358256421623,0.01175152298295723,0.08771345125558908,0.010025127659106882,68.8208369675863,21.0,3.277182712742205,False,False
3,29,(Q2_y_Bin_3)-(z_pT_Bin_29),9036.693229635564,113.11215980045472,-0.07500000003827409,0.005808419360322115,-0.008043825925204251,0.005674124883691661,23.609293873518844,21.0,1.124252089215183,False,False
4,7,(Q2_y_Bin_4)-(z_pT_Bin_7),8186.2418200297825,84.86952161413137,-0.08439188192090016,0.013996902558337666,0.047218149592645094,0.014525760252995127,33.200048223964295,21.0,1.5809546773316332,False,False
4,8,(Q2_y_Bin_4)-(z_pT_Bin_8),7984.051026673736,90.77618191516103,-0.16791260761756163,0.016885225990872152,0.028531601743541926,0.020684448932132185,22.29255927674739,21.0,1.0615504417498758,False,False
4,9,(Q2_y_Bin_4)-(z_pT_Bin_9),6279.891458526642,97.33327186549013,-0.2092395298224386,0.024930791717661785,0.04297424732719263,0.0306428014844303,29.269274752576496,19.0,1.5404881448724472,False,False
4,10,(Q2_y_Bin_4)-(z_pT_Bin_10),2865.5166217340775,61.65296255403723,-0.34881749599621736,0.03487896596491605,0.006991925390857547,0.006993500667091437,17.961566013100718,19.0,0.9453455796368799,False,False
4,11,(Q2_y_Bin_4)-(z_pT_Bin_11),14745.668426528264,138.70896479339535,-0.05000000696663048,0.005185454443993827,0.0024248920646505585,0.0014131020319743124,27.88888090306545,21.0,1.3280419477650214,False,False
4,13,(Q2_y_Bin_4)-(z_pT_Bin_13),15365.997881590263,123.98004446832601,-0.07718143924432472,0.011771887311464328,-0.013650464702239812,0.010211919414777157,22.267176422780466,21.0,1.0603417344181174,False,False
4,14,(Q2_y_Bin_4)-(z_pT_Bin_14),16402.585993749435,133.12832085597165,-0.13500307639377931,0.012283181887759752,0.011274323088435574,0.008118454076594044,36.5921585780743,21.0,1.7424837418130619,False,False
4,15,(Q2_y_Bin_4)-(z_pT_Bin_15),14431.191946443498,153.50825778189756,-0.16957883512739574,0.017121159179812148,-0.020593574392487865,0.015450516738607284,20.94975600340107,19.0,1.102618737021109,False,False
4,16,(Q2_y_Bin_4)-(z_pT_Bin_16),10153.944905840657,108.87200986285734,-0.3102596734071236,0.01662861850799685,-0.011015251026463242,0.005742486711835912,21.343668775978426,19.0,1.1233509882093908,False,False
4,17,(Q2_y_Bin_4)-(z_pT_Bin_17),14301.48264553101,134.68363961976502,-0.02534393854410026,0.01834699790809899,0.004237895352274746,0.0022525012463250754,27.704161853002866,21.0,1.319245802523946,False,False
4,19,(Q2_y_Bin_4)-(z_pT_Bin_19),15331.130590627714,123.84082037652297,-0.06984885370555277,0.011792272422955299,0.00458723190335356,0.00333584285275052,27.478472990567735,21.0,1.3084987138365587,False,False
4,20,(Q2_y_Bin_4)-(z_pT_Bin_20),17912.661859772743,158.85501049844424,-0.09261463250577666,0.01362788510380409,-0.061812085289306706,0.012656205487862452,45.53456200315338,21.0,2.1683124763406374,False,False
4,21,(Q2_y_Bin_4)-(z_pT_Bin_21),18557.362313309055,169.06828589527322,-0.13714485846593816,0.014110549315700875,-0.04856230569136402,0.012983956052140533,16.88448367988259,19.0,0.8886570357832941,False,False
4,22,(Q2_y_Bin_4)-(z_pT_Bin_22),13285.42976410867,132.87821970471305,-0.2422183139077433,0.014496889147465372,-0.023115153460483217,0.01723838772931676,27.64741351505476,21.0,1.3165435007168935,False,False
4,23,(Q2_y_Bin_4)-(z_pT_Bin_23),19854.081340723853,156.70972148792498,-0.07500000430732896,0.0012241916583784207,0.007493379956582763,0.003587532891268848,46.294305078594725,21.0,2.20449071802832,False,False
4,25,(Q2_y_Bin_4)-(z_pT_Bin_25),21047.062157625533,146.5634391313415,-0.0562828071244171,0.010211893922956381,-0.025504270796000938,0.009332275875275542,43.266367912521645,21.0,2.060303233929602,False,False
4,26,(Q2_y_Bin_4)-(z_pT_Bin_26),23978.581125368975,236.279052212014,-0.11066146363852067,0.015797893725321553,-0.05091142681322384,0.012856609614800757,20.026456896477637,19.0,1.0540240471830336,False,False
4,27,(Q2_y_Bin_4)-(z_pT_Bin_27),25816.3936451027,189.22292870287674,-0.1307036543917073,0.010889873699781442,-0.0376829328542331,0.01095832236557593,42.02923064678401,20.0,2.1014615323392003,False,False
4,28,(Q2_y_Bin_4)-(z_pT_Bin_28),20002.572294711666,217.34984681284732,-0.19074638172264516,0.013666427062239306,-0.008738997326381266,0.004704814164125555,73.41712485752937,21.0,3.4960535646442557,False,False
4,29,(Q2_y_Bin_4)-(z_pT_Bin_29),42602.08647576116,339.82320342288585,-0.05000000009397134,0.002634962127784194,-0.027286802642966256,0.010365358400297514,45.27998113407714,21.0,2.156189577813197,False,False
4,31,(Q2_y_Bin_4)-(z_pT_Bin_31),44798.9825151768,378.05959973551944,-0.041930823559410454,0.012237408638117004,-0.028449589924955884,0.010844258837840003,27.536565755159295,21.0,1.3112650359599665,False,False
4,32,(Q2_y_Bin_4)-(z_pT_Bin_32),49243.50924226684,410.3130285136431,-0.06676376606175954,0.012444439153472327,-0.07972115167418288,0.012246070240626045,17.172355471305963,19.0,0.9038081827003138,False,False
4,33,(Q2_y_Bin_4)-(z_pT_Bin_33),48873.04681824809,398.00623901310246,-0.14573850700719687,0.011918194024395007,-0.011029185078462218,0.007444452358508627,36.0435730852633,21.0,1.7163606231077762,False,False
4,34,(Q2_y_Bin_4)-(z_pT_Bin_34),12271.844886472492,201.42057932666285,-0.06298051643505179,0.024144162791079834,-0.010805594949232306,0.006993237446637261,15.383568411909744,21.0,0.7325508767576069,False,False
5,1,(Q2_y_Bin_5)-(z_pT_Bin_1),12098.438786624976,166.10260561022915,-0.17646616996948228,0.023299238476330933,-3.161885976341574e-10,1.1695014169615235e-10,16.90643252959778,16.0,1.0566520330998612,False,False
5,2,(Q2_y_Bin_5)-(z_pT_Bin_2),12902.451247959913,276.99365770755685,-0.13778249356592437,0.03613537345926916,0.06250274635768163,0.020702514356538353,30.758235981189674,15.0,2.050549065412645,False,False
5,3,(Q2_y_Bin_5)-(z_pT_Bin_3),14180.060620663025,113.4735611888309,-0.15330779237728667,0.005190226338942575,0.029999999096133982,0.0031298014552126885,30.342592439285784,15.0,2.0228394959523857,False,False
5,4,(Q2_y_Bin_5)-(z_pT_Bin_4),15748.584588967518,185.3750986112309,-0.25166064366675733,0.02155778988332803,-0.010226491500821989,0.005144246303963518,36.36796968274275,17.0,2.1392923342789856,False,False
5,5,(Q2_y_Bin_5)-(z_pT_Bin_5),16953.27287993143,112.1219635177913,-0.4054190224937081,0.01117018014469598,0.056823184622676236,0.009706678628272777,53.443410388254144,21.0,2.544924304202578,False,False
5,6,(Q2_y_Bin_5)-(z_pT_Bin_6),13486.744633189564,112.51699484487654,-0.1500000006096314,0.0017699350943015252,0.005000000339021286,0.0019240126094984015,59.79480460253784,21.0,2.847371647739897,False,False
5,7,(Q2_y_Bin_5)-(z_pT_Bin_7),13997.950865062188,136.53507489224648,-0.10627190480535925,0.016624526389207077,-3.164799679199863e-12,1.546744371378437e-12,34.46578747777362,15.0,2.297719165184908,False,False
5,8,(Q2_y_Bin_5)-(z_pT_Bin_8),14176.958569546958,226.40277108594273,-0.10580002469352066,0.02612070469610283,0.011687983829897124,0.006158572087285843,34.16012127835697,16.0,2.1350075798973105,False,False
5,9,(Q2_y_Bin_5)-(z_pT_Bin_9),14072.543008115308,145.3641614862545,-0.18341122255257156,0.01810234254120681,-0.024902861888739955,0.018131567419504026,17.633981594672726,17.0,1.0372930349807485,False,False
5,10,(Q2_y_Bin_5)-(z_pT_Bin_10),14809.764892295818,101.78537060880808,-0.25418199674599273,0.01152635687100026,0.019370379773264168,0.014023333403702255,26.59019147824057,21.0,1.266199594201932,False,False
